"","seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TEAD1","Fold","p.value","FDR"
"9465","19",46118187,46118587,401,"*",6.57112479678064,7.22420477946369,5.34504767887762,1.87915710058607,3.01080881774346e-05,0.000174149695852229
"22821","8",90324314,90324714,401,"*",5.63151529695253,6.38562050315742,3.95766047548798,2.42796002766944,3.01532034862867e-05,0.000174371279212572
"3947","11",96339444,96339844,401,"*",6.50673772477328,5.47493848894432,7.10214609867687,-1.62720760973255,3.01857001534312e-05,0.00017451980738673
"8842","18",36692448,36692848,401,"*",4.10357780249723,1.75013641339555,4.95503407029491,-3.20489765689936,3.02089626266036e-05,0.000174614892727512
"20217","6",155341419,155341819,401,"*",5.57838156112679,6.34908191938281,3.81178957534115,2.53729234404166,3.02809766989096e-05,0.000174991667284608
"3674","11",61697042,61697442,401,"*",6.44870234237788,5.48548450094556,7.02119273479554,-1.53570823384998,3.02977385840325e-05,0.000175049045341846
"6608","14",75059648,75060048,401,"*",5.84027135453043,4.70453626620516,6.46778203626699,-1.76324577006183,3.0321709232884e-05,0.000175148037683883
"24780","X",13224186,13224586,401,"*",7.71108445093393,8.21118239621397,6.9392946595383,1.27188773667567,3.03663716552374e-05,0.000175366480852992
"18399","5",173326396,173326796,401,"*",5.00557377412825,3.63490850697565,5.69557699207461,-2.06066848509896,3.03970408606683e-05,0.000175504032627587
"4346","11",130719536,130719936,401,"*",4.92679588723206,3.65775355744114,5.59133778304276,-1.93358422560162,3.04236297605152e-05,0.000175617969176403
"6976","15",55344219,55344619,401,"*",5.16918541028987,3.66056711890845,5.89038511199742,-2.22981799308897,3.04437496523508e-05,0.000175694520971823
"2062","1",241637186,241637586,401,"*",5.13605833328761,6.0139678527745,2.51269982082725,3.50126803194725,3.04844791464878e-05,0.000175889951976289
"21137","7",77570317,77570717,401,"*",5.86249376879634,4.60372199061096,6.52433494098409,-1.92061295037313,3.06070320238865e-05,0.000176553241865645
"1178","1",155892753,155893153,401,"*",4.78820314787653,3.09475856620072,5.54591955335291,-2.45116098715219,3.06132211869465e-05,0.000176553241865645
"25020","X",39808365,39808765,401,"*",5.72001003096829,4.4783329668134,6.3773017430036,-1.8989687761902,3.06479134943868e-05,0.000176702639040538
"22490","8",62071541,62071941,401,"*",4.09821974453647,5.09821974453647,0,5.09821974453647,3.0652920910928e-05,0.000176702639040538
"9232","19",19891898,19892298,401,"*",4.13230151199919,5.13230151199919,0,5.13230151199919,3.06694081214675e-05,0.000176757907144152
"16928","5",56369327,56369727,401,"*",6.08568317156889,6.76586374850158,4.75528943282164,2.01057431567994,3.07625861772165e-05,0.000177255045588829
"1788","1",218732621,218733021,401,"*",5.17183635679704,6.07718681531363,2.19474326372267,3.88244355159096,3.08409515891998e-05,0.000177666628696227
"9496","19",52384589,52384989,401,"*",4.08978605536856,5.08978605536856,0,5.08978605536856,3.0972702365518e-05,0.000178385496672626
"1794","1",218869266,218869666,401,"*",5.42080006392343,4.01953710204637,6.1180422785358,-2.09850517648944,3.10092161015539e-05,0.000178555652526323
"22921","8",97618273,97618673,401,"*",5.57674691393808,4.32989076668301,6.23542416403169,-1.90553339734868,3.10974981035838e-05,0.00017901241943577
"19148","6",71294144,71294544,401,"*",5.68228784196204,6.44804392735101,3.94406735148245,2.50397657586856,3.11025169376458e-05,0.00017901241943577
"1985","1",234971059,234971459,401,"*",6.16119304430533,5.12994135841042,6.75642412400679,-1.62648276559638,3.11341269516577e-05,0.000179154102481484
"20146","6",151206143,151206543,401,"*",5.69081747400518,6.4360634629133,4.06372474969708,2.37233871321622,3.11601076384803e-05,0.000179252076195726
"10051","2",47069651,47070051,401,"*",7.73517597232908,6.93103315917902,8.24846229645639,-1.31742913727738,3.11651474500649e-05,0.000179252076195726
"7120","15",66899677,66900077,401,"*",4.50942984918352,2.84841324412841,5.26113671617322,-2.41272347204482,3.11739965466331e-05,0.000179262725820796
"945","1",113429475,113429875,401,"*",6.67580324777111,7.29390753972111,5.57154932479589,1.72235821492522,3.11910078588846e-05,0.000179320296079198
"21218","7",81499364,81499764,401,"*",5.4906392993237,6.27756820004619,3.62605514748094,2.65151305256525,3.12618683969395e-05,0.000179687355753376
"25021","X",39903975,39904375,401,"*",5.88255799851004,4.77122096838793,6.50280199865422,-1.73158103026629,3.12864678546402e-05,0.000179788410385862
"19650","6",122818854,122819254,401,"*",4.12727306070974,5.12727306070974,0,5.12727306070974,3.12935698351837e-05,0.000179788892585274
"19642","6",121794616,121795016,401,"*",5.46130109422105,4.13896091695738,6.13947600153904,-2.00051508458166,3.13058462583945e-05,0.000179819096288688
"15960","4",122898425,122898825,401,"*",6.31631498912921,5.07483311937486,6.97355435823193,-1.89872123885707,3.13241134092497e-05,0.000179883689154485
"14938","3",191988019,191988419,401,"*",5.01029098753616,5.97181408661204,0.762465335450073,5.20934875116197,3.13860490348921e-05,0.000180198970008038
"9147","19",9406932,9407332,401,"*",5.21825167440059,6.15506349815538,1.67380496367297,4.48125853448241,3.15171980602088e-05,0.00018091140038235
"19043","6",53838363,53838763,401,"*",5.90166320926122,6.62453640336677,4.38516897308728,2.23936743027949,3.1629648440131e-05,0.000181492073895286
"23826","9",21056958,21057358,401,"*",5.20394642263699,6.04328850213985,2.95766047548798,3.08562802665186,3.16325282981674e-05,0.000181492073895286
"3385","11",14422308,14422708,401,"*",7.19438360514412,6.39830955302218,7.70441961518182,-1.30611006215964,3.16654045606788e-05,0.00018164002105586
"13810","3",99119406,99119806,401,"*",5.17670051223037,6.03224985847638,2.78496003390421,3.24728982457217,3.16839494323981e-05,0.000181705712236215
"2537","10",50431792,50432192,401,"*",5.37941269546201,6.16960326687225,3.49416414908336,2.67543911778889,3.17607119728452e-05,0.000182105174422639
"20929","7",48182863,48183263,401,"*",7.27064957324098,7.7966086591265,6.43443041922052,1.36217823990597,3.18580263908231e-05,0.000182587089597176
"14231","3",136147279,136147679,401,"*",5.67439822569205,4.448684432317,6.32737942550978,-1.87869499319278,3.18590167264961e-05,0.000182587089597176
"14400","3",154151923,154152323,401,"*",5.15501741621509,3.80532178077212,5.83994849624297,-2.03462671547085,3.19400403086588e-05,0.000183004800396474
"21168","7",79241647,79242047,401,"*",5.21809036880859,6.14450972185153,1.88816020614346,4.25634951570807,3.19461889051851e-05,0.000183004800396474
"14674","3",177792722,177793122,401,"*",5.21300101231917,3.82287506478472,5.90763030541392,-2.0847552406292,3.19866905614087e-05,0.000183195850391721
"9987","2",43370717,43371117,401,"*",5.10315597857391,5.99676793463389,2.2889303901819,3.70783754445199,3.20722302039803e-05,0.00018364470124398
"17892","5",125338569,125338969,401,"*",4.07970493021022,5.07970493021022,0,5.07970493021022,3.21168550863558e-05,0.000183859127061958
"18960","6",46065368,46065768,401,"*",5.50379601548885,6.28711324445386,3.66170036346196,2.6254128809919,3.21463482011826e-05,0.000183986851701943
"269","1",42052125,42052525,401,"*",4.93671574737668,5.90852461845898,0.245261825098939,5.66326279336004,3.21601308093661e-05,0.000184024621638227
"9452","19",44002683,44003083,401,"*",6.8938106458721,7.48140572797167,5.88588395535185,1.59552177261981,3.21711561823092e-05,0.000184046600955426
"16258","4",158164208,158164608,401,"*",5.47621276480406,6.32034903332997,3.18857324775565,3.13177578557431,3.21800232392362e-05,0.000184056225796551
"22261","8",41036326,41036726,401,"*",4.44527515843219,2.85669182456718,5.18296383000786,-2.32627200544069,3.21931911297542e-05,0.000184090439812956
"9830","2",31401608,31402008,401,"*",7.24969216827624,6.41067028916145,7.77674002961537,-1.36606974045392,3.23596021038518e-05,0.000185000733473884
"4450","12",14635826,14636226,401,"*",4.55283186211975,2.86387989459355,5.30972521726101,-2.44584532266746,3.23773326601323e-05,0.000185060800554946
"9169","19",11685453,11685853,401,"*",4.1121749461159,5.1121749461159,0,5.1121749461159,3.2452009618172e-05,0.000185408527291962
"10584","2",124888531,124888931,401,"*",5.20666517695158,6.06846983926912,2.75413351269392,3.31433632657521,3.24526440931048e-05,0.000185408527291962
"4668","12",38149336,38149736,401,"*",5.44379556061258,3.98465680728143,6.15422385416403,-2.1695670468826,3.24728435190097e-05,0.00018548256527759
"10733","2",143230476,143230876,401,"*",5.34664076392205,6.18862455317732,3.07773182600088,3.11089272717644,3.25050158023903e-05,0.000185624943117618
"3937","11",96278534,96278934,401,"*",5.34355573889155,6.14601858809214,3.3773434945499,2.76867509354224,3.27085035273237e-05,0.000186745362906837
"22097","8",25380116,25380516,401,"*",4.57632634620354,2.96312219487247,5.31887452967801,-2.35575233480554,3.28779678150515e-05,0.000187671073860514
"3455","11",27215541,27215941,401,"*",6.67839328137132,7.28689075991023,5.60539317176996,1.68149758814027,3.28885749687618e-05,0.000187689800300677
"16916","5",56259105,56259505,401,"*",5.42849309114812,4.14962433248963,6.09559631440338,-1.94597198191375,3.30097236110707e-05,0.000188339220371584
"15135","4",19737357,19737757,401,"*",5.75893753841262,6.51210337495147,4.09012729030445,2.42197608464702,3.30360923186231e-05,0.000188447698289576
"6090","13",109945517,109945917,401,"*",5.19261383334352,6.12826707402239,1.67380496367297,4.45446211034942,3.30775797560888e-05,0.00018864235044334
"21936","7",152588329,152588729,401,"*",4.67726749755636,2.91063978072082,5.44797401095854,-2.53733423023772,3.31459985676369e-05,0.00018897480165465
"6777","15",35306269,35306669,401,"*",5.89460951835317,6.61994703015448,4.3664218153953,2.25352521475918,3.31506268497149e-05,0.00018897480165465
"20450","7",11397745,11398145,401,"*",4.93390850569513,5.90566192713168,0.245261825098939,5.66040010203274,3.31650294832203e-05,0.000189014844338407
"4236","11",122186476,122186876,401,"*",6.71346270352239,7.30685686459164,5.6878679610041,1.61898890358754,3.3193589128344e-05,0.000189135535206832
"22789","8",89100734,89101134,401,"*",4.88184287827175,3.48437265453867,5.57819805054269,-2.09382539600402,3.32992428960847e-05,0.000189695353460507
"21712","7",131370458,131370858,401,"*",6.25417893607422,6.93724058737553,4.91211746793398,2.02512311944155,3.33746134415635e-05,0.000190082447120047
"16494","5",5042664,5043064,401,"*",5.3770320435094,4.0869753093573,6.04702486656464,-1.96004955720734,3.34651316026753e-05,0.000190555621559755
"4255","11",125263333,125263733,401,"*",5.11195701827242,3.83914738515395,5.77748348867527,-1.93833610352132,3.34831796568024e-05,0.000190616021432881
"24131","9",79686427,79686827,401,"*",6.68729511856296,5.7689001120093,7.24399692248664,-1.47509681047734,3.35440767883491e-05,0.000190920275308582
"16382","4",179539795,179540195,401,"*",5.19156665682829,6.03390299513144,2.91960839524782,3.11429459988362,3.35584532776538e-05,0.000190959674826063
"22389","8",55938300,55938700,401,"*",7.18200847905589,7.71640978720467,6.32385715873854,1.39255262846613,3.35692363550868e-05,0.00019097861357864
"5858","13",75079254,75079654,401,"*",5.16068250099772,6.05422012570148,2.34742783617123,3.70679228953025,3.3596054009721e-05,0.000191065046721238
"24624","9",130858405,130858805,401,"*",5.17171831744786,3.89399444676714,5.83852424807647,-1.94452980130933,3.35993455960332e-05,0.000191065046721238
"13808","3",98977524,98977924,401,"*",6.09979969483392,6.81094064031072,4.63745044183387,2.17349019847684,3.36265291086688e-05,0.000191177191013288
"8275","17",56804328,56804728,401,"*",4.92115906379852,5.89265926438389,0.245261825098939,5.64739743928495,3.36716346795497e-05,0.000191391155362925
"19875","6",137637163,137637563,401,"*",4.57675020018249,2.93405591792701,5.32499001133298,-2.39093409340598,3.37038866301804e-05,0.000191531980410816
"20297","6",161584073,161584473,401,"*",5.18383873250973,6.12548685756792,1.52691758238415,4.59856927518377,3.37207045320871e-05,0.000191585054048128
"2769","10",69217144,69217544,401,"*",4.68367421496517,3.00307025415046,5.43903012904399,-2.43595987489353,3.38056924857056e-05,0.000192025328181553
"12783","21",34206033,34206433,401,"*",6.09042675199724,6.7899860852017,4.67919805815088,2.11078802705082,3.38152352006303e-05,0.000192036953085734
"18572","6",11590422,11590822,401,"*",4.75569941781615,3.14489749533137,5.49777782121738,-2.35288032588602,3.38273566163042e-05,0.000192063214050639
"14766","3",182802386,182802786,401,"*",4.07488487971997,5.07488487971997,0,5.07488487971997,3.38365896135073e-05,0.000192073067298655
"14701","3",179194941,179195341,401,"*",4.11390270153949,5.11390270153949,0,5.11390270153949,3.38652745902804e-05,0.00019219331068981
"13163","3",15275959,15276359,401,"*",4.74208316635296,3.18880161394527,5.47262822310111,-2.28382660915584,3.39087350598133e-05,0.000192397336602945
"21675","7",129259525,129259925,401,"*",6.1268494479764,6.81433585184023,4.76663670512018,2.04769914672005,3.40722240972096e-05,0.000193282160523099
"23908","9",37172566,37172966,401,"*",5.10571324022145,6.01789242341681,2.02396596059464,3.99392646282217,3.41108895891921e-05,0.000193458660503857
"7963","17",13639161,13639561,401,"*",5.90898618403075,6.61847464032178,4.45406809234638,2.1644065479754,3.41226998471598e-05,0.000193482807588433
"25036","X",41300208,41300608,401,"*",5.40619839053348,4.08280072270768,6.08463745510111,-2.00183673239343,3.41306893150164e-05,0.000193485284105353
"17164","5",72248342,72248742,401,"*",6.67900537300966,7.28966139507663,5.59905962837564,1.69060176670099,3.41687593876671e-05,0.000193658247343641
"9310","19",28705006,28705406,401,"*",4.23192754652866,2.03056314036924,5.06588473127944,-3.0353215909102,3.42045443011902e-05,0.000193818185336848
"22441","8",59289526,59289926,401,"*",5.20214836340884,6.04570168525596,2.91960839524782,3.12609329000814,3.42880045817225e-05,0.000194248142718834
"18844","6",31007734,31008134,401,"*",5.11840428278193,3.87004122209203,5.77748348867527,-1.90744226658324,3.42992318342692e-05,0.000194268786453749
"3211","10",118522782,118523182,401,"*",5.14230832542949,3.67865110687986,5.85373905202824,-2.17508794514838,3.4311308067643e-05,0.000194294228575791
"11529","2",207847778,207848178,401,"*",6.80556824885224,7.38569393876116,5.81998213983944,1.56571179892173,3.43659906448544e-05,0.000194543886254808
"24120","9",78932954,78933354,401,"*",4.65510635221859,3.06983841199102,5.39213302652693,-2.32229461453591,3.43705843231033e-05,0.000194543886254808
"21944","7",155694815,155695215,401,"*",5.21612178353892,6.1528381741793,1.67380496367297,4.47903321050634,3.44252896441094e-05,0.000194810485995758
"10974","2",158890519,158890919,401,"*",6.49993499376983,5.38752232310254,7.12050273566793,-1.73298041256539,3.45381717379562e-05,0.000195406113865495
"5903","13",79810775,79811175,401,"*",4.42201607836319,2.46297421028785,5.22342374841333,-2.76044953812548,3.45481006655718e-05,0.000195419130680198
"23110","8",115954855,115955255,401,"*",4.92446903797348,5.8836000903323,0.762465335450073,5.12113475488223,3.45843280120139e-05,0.000195580864241009
"6633","14",81388391,81388791,401,"*",5.74872591057055,6.49907703146222,4.09490698736058,2.40417004410163,3.46054149668784e-05,0.000195656923553628
"15615","4",73823789,73824189,401,"*",6.01844783519696,6.71915983012964,4.6022298756635,2.11692995446615,3.46766842975969e-05,0.000196016614813733
"12642","21",16077570,16077970,401,"*",4.09816158245507,5.09816158245507,0,5.09816158245507,3.47038141763795e-05,0.000196126695691703
"2134","10",3625995,3626395,401,"*",4.43860324125164,2.96575030966883,5.15206225768429,-2.18631194801546,3.4715887823057e-05,0.000196151657311662
"21885","7",147520942,147521342,401,"*",5.20237782419929,6.13432752610322,1.76246533545007,4.37186219065314,3.47282990228837e-05,0.000196178514744925
"21299","7",91884017,91884417,401,"*",5.1668240587216,6.03139056955278,2.68652707565654,3.34486349389623,3.47537679905065e-05,0.00019627910678589
"14382","3",152266583,152266983,401,"*",7.08639348408164,7.65385776782376,6.13764967212552,1.51620809569824,3.47920592569367e-05,0.000196452055112234
"9486","19",51926646,51927046,401,"*",6.01000453082682,6.70876300291003,4.6022298756635,2.10653312724653,3.48286189551976e-05,0.000196615152136239
