"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042753","GO:0042753","positive regulation of circadian rhythm","8/5471","18/18986",0.444444444444444,1.54235463758403,1.46466894446614,0.1163495026193,0.259395498319488,0.179661572498792,"5592/8945/594857/406/56938/6095/22871/9575",8
"GO:0046653","GO:0046653","tetrahydrofolate metabolic process","8/5471","18/18986",0.444444444444444,1.54235463758403,1.46466894446614,0.1163495026193,0.259395498319488,0.179661572498792,"4548/160428/4522/10588/471/200895/441024/25902",8
"GO:0060039","GO:0060039","pericardium development","8/5471","18/18986",0.444444444444444,1.54235463758403,1.46466894446614,0.1163495026193,0.259395498319488,0.179661572498792,"4088/4087/6654/23767/29072/57493/653/137814",8
"GO:0061621","GO:0061621","canonical glycolysis","8/5471","18/18986",0.444444444444444,1.54235463758403,1.46466894446614,0.1163495026193,0.259395498319488,0.179661572498792,"2023/5214/3098/5315/3607/221937/2645/5230",8
"GO:0061718","GO:0061718","glucose catabolic process to pyruvate","8/5471","18/18986",0.444444444444444,1.54235463758403,1.46466894446614,0.1163495026193,0.259395498319488,0.179661572498792,"2023/5214/3098/5315/3607/221937/2645/5230",8
"GO:0071218","GO:0071218","cellular response to misfolded protein","8/5471","18/18986",0.444444444444444,1.54235463758403,1.46466894446614,0.1163495026193,0.259395498319488,0.179661572498792,"23352/54788/202052/55122/857/55284/51366/10013",8
"GO:0072578","GO:0072578","neurotransmitter-gated ion channel clustering","8/5471","18/18986",0.444444444444444,1.54235463758403,1.46466894446614,0.1163495026193,0.259395498319488,0.179661572498792,"348/9378/22871/23657/2743/51201/23732/91851",8
"GO:0097401","GO:0097401","synaptic vesicle lumen acidification","8/5471","18/18986",0.444444444444444,1.54235463758403,1.46466894446614,0.1163495026193,0.259395498319488,0.179661572498792,"535/523/50617/526/51606/528/9550/10159",8
"GO:1901163","GO:1901163","regulation of trophoblast cell migration","8/5471","18/18986",0.444444444444444,1.54235463758403,1.46466894446614,0.1163495026193,0.259395498319488,0.179661572498792,"4838/397/3690/64750/85360/2697/253943/27161",8
"GO:1990403","GO:1990403","embryonic brain development","8/5471","18/18986",0.444444444444444,1.54235463758403,1.46466894446614,0.1163495026193,0.259395498319488,0.179661572498792,"144165/1499/55773/6434/57545/347733/51645/51362",8
"GO:0010948","GO:0010948","negative regulation of cell cycle process","105/5471","329/18986",0.319148936170213,1.10754189400981,1.251945309096,0.117533032211746,0.261942499062123,0.181425666947392,"25949/79577/51514/1063/51322/2074/983/5728/9024/7465/5883/595/25906/472/338657/10106/8738/1407/406948/23026/55795/1112/440275/701/7158/54962/55055/10116/90381/51451/29117/7014/6154/146691/57551/51379/6347/91607/990/10040/56155/4591/83990/10403/5932/596/84444/147841/23476/29086/678/4436/54465/699/785/90/57405/51776/64859/580/9675/3275/56241/5988/3976/25793/6419/10217/11170/79858/11073/545/604/1739/323/9575/5311/79960/26272/10769/324/9555/900/54908/8870/9587/340152/3834/8379/3624/79027/2146/4067/4683/27085/1761/8555/9314/55755/153090/7114/51360/29935/51270/2273",105
"GO:0051703","GO:0051703","biological process involved in intraspecies interaction between organisms","21/5471","57/18986",0.368421052631579,1.27853081799729,1.33991571263892,0.117686940132496,0.262102220965943,0.181536292955124,"1979/5728/3784/22941/9369/57521/9378/2571/8195/5021/4057/1814/6310/26047/157680/2131/23230/57502/2925/139411/4204",21
"GO:2000107","GO:2000107","negative regulation of leukocyte apoptotic process","21/5471","57/18986",0.368421052631579,1.27853081799729,1.33991571263892,0.117686940132496,0.262102220965943,0.181536292955124,"22920/6387/8772/939/4254/8660/2621/596/558/10461/57181/598/4282/27086/6480/604/3558/3575/3620/6482/81704",21
"GO:0002548","GO:0002548","monocyte chemotaxis","20/5471","54/18986",0.37037037037037,1.28529553132002,1.33574708265328,0.119266435093349,0.265249217475579,0.183715954303268,"3570/6387/5800/196527/2321/3146/8600/1511/3958/6347/245937/351/5155/9353/5196/3569/5054/4067/301/158747",20
"GO:0006497","GO:0006497","protein lipidation","20/5471","54/18986",0.37037037037037,1.28529553132002,1.33574708265328,0.119266435093349,0.265249217475579,0.183715954303268,"84243/2629/55733/25782/9397/9776/55625/4836/55062/5289/5495/55054/10533/51304/83734/79683/51201/619373/51125/9821",20
"GO:0046622","GO:0046622","positive regulation of organ growth","20/5471","54/18986",0.37037037037037,1.28529553132002,1.33574708265328,0.119266435093349,0.265249217475579,0.183715954303268,"3142/983/657/10413/3479/9472/2627/2066/27230/3516/2247/10409/4208/1906/5292/3084/23414/406987/170302/407007",20
"GO:1904752","GO:1904752","regulation of vascular associated smooth muscle cell migration","20/5471","54/18986",0.37037037037037,1.28529553132002,1.33574708265328,0.119266435093349,0.265249217475579,0.183715954303268,"85440/4921/5592/406948/7168/4763/406991/10672/4780/3488/5770/9510/5155/2195/4208/406938/6885/2768/9732/80005",20
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","49/5471","146/18986",0.335616438356164,1.16468903283315,1.27095826845153,0.11999960174308,0.266786697422529,0.184780838107127,"63976/84275/2475/65018/205/55811/23596/983/54541/10105/5507/3416/10580/3479/59341/4938/5027/29103/80183/3356/8660/84334/4843/6774/57521/1346/9167/87178/53632/3667/9759/351/3454/26137/2932/3516/7345/6622/3565/9555/51523/648791/8870/5167/2645/2887/51422/2203/8473",49
"GO:0007213","GO:0007213","G protein-coupled acetylcholine receptor signaling pathway","9/5471","21/18986",0.428571428571429,1.4872705433846,1.42145794428691,0.120695874039281,0.266818055622078,0.184802557309959,"2782/85397/1131/1133/5579/23236/3708/4988/2776",9
"GO:0009048","GO:0009048","dosage compensation by inactivation of X chromosome","9/5471","21/18986",0.428571428571429,1.4872705433846,1.42145794428691,0.120695874039281,0.266818055622078,0.184802557309959,"23013/55791/3930/84333/23512/23347/91746/9425/3720",9
"GO:0010566","GO:0010566","regulation of ketone biosynthetic process","9/5471","21/18986",0.428571428571429,1.4872705433846,1.42145794428691,0.120695874039281,0.266818055622078,0.184802557309959,"8644/5592/27122/160760/1385/5978/1601/654/653",9
"GO:0031954","GO:0031954","positive regulation of protein autophosphorylation","9/5471","21/18986",0.428571428571429,1.4872705433846,1.42145794428691,0.120695874039281,0.266818055622078,0.184802557309959,"85456/5911/10040/805/9770/5155/152110/3084/4683",9
"GO:0032402","GO:0032402","melanosome transport","9/5471","21/18986",0.428571428571429,1.4872705433846,1.42145794428691,0.120695874039281,0.266818055622078,0.184802557309959,"4644/5873/583/1001/55686/79083/8195/434/63915",9
"GO:0032616","GO:0032616","interleukin-13 production","9/5471","21/18986",0.428571428571429,1.4872705433846,1.42145794428691,0.120695874039281,0.266818055622078,0.184802557309959,"5590/7292/2625/3606/5914/3556/51176/3565/27242",9
"GO:0032656","GO:0032656","regulation of interleukin-13 production","9/5471","21/18986",0.428571428571429,1.4872705433846,1.42145794428691,0.120695874039281,0.266818055622078,0.184802557309959,"5590/7292/2625/3606/5914/3556/51176/3565/27242",9
"GO:0038166","GO:0038166","angiotensin-activated signaling pathway","9/5471","21/18986",0.428571428571429,1.4872705433846,1.42145794428691,0.120695874039281,0.266818055622078,0.184802557309959,"10768/5578/9475/5530/406937/815/4142/857/186",9
"GO:0061577","GO:0061577","calcium ion transmembrane transport via high voltage-gated calcium channel","9/5471","21/18986",0.428571428571429,1.4872705433846,1.42145794428691,0.120695874039281,0.266818055622078,0.184802557309959,"5142/9722/775/406991/274/130507/91404/817/5144",9
"GO:0071786","GO:0071786","endoplasmic reticulum tubular network organization","9/5471","21/18986",0.428571428571429,1.4872705433846,1.42145794428691,0.120695874039281,0.266818055622078,0.184802557309959,"25782/25923/10313/51062/6252/10890/57142/80856/55161",9
"GO:1903975","GO:1903975","regulation of glial cell migration","9/5471","21/18986",0.428571428571429,1.4872705433846,1.42145794428691,0.120695874039281,0.266818055622078,0.184802557309959,"1435/22800/5025/6376/9423/4763/6237/7074/407007",9
"GO:1905874","GO:1905874","regulation of postsynaptic density organization","9/5471","21/18986",0.428571428571429,1.4872705433846,1.42145794428691,0.120695874039281,0.266818055622078,0.184802557309959,"7779/144165/1000/94030/23613/3556/2895/2185/5789",9
"GO:2000738","GO:2000738","positive regulation of stem cell differentiation","9/5471","21/18986",0.428571428571429,1.4872705433846,1.42145794428691,0.120695874039281,0.266818055622078,0.184802557309959,"4070/7042/55553/6660/121340/2247/1482/221662/5764",9
"GO:0045933","GO:0045933","positive regulation of muscle contraction","19/5471","51/18986",0.372549019607843,1.29285609326897,1.33240830486891,0.12076719335891,0.266818055622078,0.184802557309959,"2023/5724/1907/476/1131/3784/775/59341/1113/406991/8877/6869/5021/10874/255743/3673/2149/1906/6722",19
"GO:0046850","GO:0046850","regulation of bone remodeling","19/5471","51/18986",0.372549019607843,1.29285609326897,1.33240830486891,0.12076719335891,0.266818055622078,0.184802557309959,"51430/7107/84959/5027/8600/4763/3690/5578/3635/7018/6696/9607/133522/1436/2697/53832/3569/1956/6522",19
"GO:0051155","GO:0051155","positive regulation of striated muscle cell differentiation","19/5471","51/18986",0.372549019607843,1.29285609326897,1.33240830486891,0.12076719335891,0.266818055622078,0.184802557309959,"2475/3479/23250/4323/5587/9472/596/7040/56603/150572/84525/4208/9794/1906/221662/6469/3084/406987/22954",19
"GO:1903747","GO:1903747","regulation of establishment of protein localization to mitochondrion","19/5471","51/18986",0.372549019607843,1.29285609326897,1.33240830486891,0.12076719335891,0.266818055622078,0.184802557309959,"65018/54741/55811/58480/5599/9776/283514/6720/4836/9520/10055/5880/6721/7323/55294/22885/5071/54543/665",19
"GO:1904262","GO:1904262","negative regulation of TORC1 signaling","19/5471","51/18986",0.372549019607843,1.29285609326897,1.33240830486891,0.12076719335891,0.266818055622078,0.184802557309959,"7321/472/55846/144577/7337/7874/51701/4864/220441/6794/57162/652968/51256/27244/729438/55284/7534/64798/158376",19
"GO:0035967","GO:0035967","cellular response to topologically incorrect protein","39/5471","114/18986",0.342105263157895,1.18720718814034,1.27554743873362,0.121537726219243,0.26842739671568,0.185917213321481,"23352/1491/80267/55432/467/23456/54788/9531/595/51643/387923/84899/2081/23645/8440/10018/4780/84236/666/111089941/5770/4690/9616/27230/7466/55161/79668/202052/8614/55122/5071/10551/64224/857/55284/51366/153090/51360/10013",39
"GO:0007622","GO:0007622","rhythmic behavior","18/5471","48/18986",0.375,1.30136172546152,1.33006323625465,0.122165555198206,0.269440570530576,0.186618954107185,"2475/134/142/1959/5728/153/594857/3784/1813/9112/11245/463/162282/9975/22871/114781/5350/10499",18
"GO:0032881","GO:0032881","regulation of polysaccharide metabolic process","18/5471","48/18986",0.375,1.30136172546152,1.33006323625465,0.122165555198206,0.269440570530576,0.186618954107185,"55811/5507/10580/3479/80183/8660/1213/7040/53632/3667/5155/2932/4790/1950/648791/5167/2645/2887",18
"GO:0120163","GO:0120163","negative regulation of cold-induced thermogenesis","18/5471","48/18986",0.375,1.30136172546152,1.33006323625465,0.122165555198206,0.269440570530576,0.186618954107185,"85440/406/7090/58488/5608/6794/6868/3397/23228/3516/3600/4883/4012/3910/9444/6009/216/7099",18
"GO:1902116","GO:1902116","negative regulation of organelle assembly","18/5471","48/18986",0.375,1.30136172546152,1.33006323625465,0.122165555198206,0.269440570530576,0.186618954107185,"65018/9554/10413/9638/23329/23256/4591/4089/115704/9637/64844/3985/4134/51256/22954/55755/54521/4534",18
"GO:0006405","GO:0006405","RNA export from nucleus","33/5471","95/18986",0.347368421052632,1.20547191411173,1.27737210662865,0.123182666942875,0.270859205762419,0.187601524114014,"10657/23381/643136/26019/3087/23279/283131/65125/3178/11260/11052/55795/55051/23049/9688/23293/22794/9984/7514/55677/8480/8563/84271/29072/91746/84321/94026/6428/7979/155435/65083/8021/57187",33
"GO:0019098","GO:0019098","reproductive behavior","17/5471","45/18986",0.377777777777778,1.31100144194642,1.32891694940511,0.123431853208047,0.270859205762419,0.187601524114014,"4808/5728/8932/6869/92/5270/5266/351/5021/7068/3074/2908/1812/1268/3066/4986/63951",17
"GO:0033574","GO:0033574","response to testosterone","17/5471","45/18986",0.377777777777778,1.31100144194642,1.32891694940511,0.123431853208047,0.270859205762419,0.187601524114014,"3158/2629/8031/7057/3480/9475/2660/8837/27086/6696/6715/1906/5723/2056/4507/4478/367",17
"GO:1900077","GO:1900077","negative regulation of cellular response to insulin stimulus","17/5471","45/18986",0.377777777777778,1.31100144194642,1.32891694940511,0.123431853208047,0.270859205762419,0.187601524114014,"5590/5305/5791/5795/23371/9640/5579/9021/3553/2888/2660/3667/5770/4690/5167/2887/23189",17
"GO:1901524","GO:1901524","regulation of mitophagy","17/5471","45/18986",0.377777777777778,1.31100144194642,1.32891694940511,0.123431853208047,0.270859205762419,0.187601524114014,"55187/65018/2629/55811/55626/10193/6720/25793/6721/3064/55294/7416/9812/5071/54543/665/7319",17
"GO:1903214","GO:1903214","regulation of protein targeting to mitochondrion","17/5471","45/18986",0.377777777777778,1.31100144194642,1.32891694940511,0.123431853208047,0.270859205762419,0.187601524114014,"65018/54741/55811/58480/9776/283514/6720/9520/10055/5880/6721/7323/55294/22885/5071/54543/665",17
"GO:2001259","GO:2001259","positive regulation of cation channel activity","17/5471","45/18986",0.377777777777778,1.31100144194642,1.32891694940511,0.123431853208047,0.270859205762419,0.187601524114014,"1520/288/6786/5031/9472/805/57158/6769/3064/57620/5311/287/1909/1906/9465/7114/2258",17
"GO:0009074","GO:0009074","aromatic amino acid family catabolic process","10/5471","24/18986",0.416666666666667,1.44595747273503,1.39087348649017,0.123488680882584,0.270859205762419,0.187601524114014,"8564/3242/23498/130013/3176/8942/3081/5860/3620/169355",10
"GO:0035357","GO:0035357","peroxisome proliferator activated receptor signaling pathway","10/5471","24/18986",0.416666666666667,1.44595747273503,1.39087348649017,0.123488680882584,0.270859205762419,0.187601524114014,"246/81/171023/5740/5468/10370/84498/10499/2171/5165",10
"GO:0036120","GO:0036120","cellular response to platelet-derived growth factor stimulus","10/5471","24/18986",0.416666666666667,1.44595747273503,1.39087348649017,0.123488680882584,0.270859205762419,0.187601524114014,"80310/5962/8826/3690/5770/5155/5159/2534/7099/94056",10
"GO:0042790","GO:0042790","nucleolar large rRNA transcription by RNA polymerase I","10/5471","24/18986",0.416666666666667,1.44595747273503,1.39087348649017,0.123488680882584,0.270859205762419,0.187601524114014,"2475/2074/1663/25926/2068/9014/6598/9555/404672/64425",10
"GO:0071294","GO:0071294","cellular response to zinc ion","10/5471","24/18986",0.416666666666667,1.44595747273503,1.39087348649017,0.123488680882584,0.270859205762419,0.187601524114014,"142/645745/5025/84560/4502/4493/1385/2741/26149/2742",10
"GO:0072574","GO:0072574","hepatocyte proliferation","10/5471","24/18986",0.416666666666667,1.44595747273503,1.39087348649017,0.123488680882584,0.270859205762419,0.187601524114014,"4853/634/57142/7039/8837/55959/55294/2246/3569/5764",10
"GO:0072575","GO:0072575","epithelial cell proliferation involved in liver morphogenesis","10/5471","24/18986",0.416666666666667,1.44595747273503,1.39087348649017,0.123488680882584,0.270859205762419,0.187601524114014,"4853/634/57142/7039/8837/55959/55294/2246/3569/5764",10
"GO:0090280","GO:0090280","positive regulation of calcium ion import","10/5471","24/18986",0.416666666666667,1.44595747273503,1.39087348649017,0.123488680882584,0.270859205762419,0.187601524114014,"6387/3958/9914/6347/5155/5530/5159/5533/6781/8573",10
"GO:2000810","GO:2000810","regulation of bicellular tight junction assembly","10/5471","24/18986",0.416666666666667,1.44595747273503,1.39087348649017,0.123488680882584,0.270859205762419,0.187601524114014,"1969/50848/5583/7082/4641/9475/6615/9076/3551/6591",10
"GO:0001941","GO:0001941","postsynaptic membrane organization","16/5471","42/18986",0.380952380952381,1.32201826078631,1.32922939197005,0.124528547935516,0.272577254306654,0.188791472687085,"2048/7779/4038/10160/1000/348/9378/23613/22871/23657/2743/51201/23732/4593/57502/91851",16
