"","seqnames","start","end","width","strand","Conc","Conc_TES","Conc_TESmut","Fold","p.value","FDR"
"2800","10",72676378,72676778,401,"*",6.35159456081259,6.75693504749024,5.78583271471176,0.971102332778481,0.000786997386568639,0.00240426059085775
"10212","2",65320054,65320454,401,"*",5.05753351713307,4.11918823550051,5.62134468326798,-1.50215644776746,0.000787335563127594,0.0024050068906602
"17564","5",95941785,95942185,401,"*",4.13910970827132,4.80465481018606,2.86622866516496,1.93842614502111,0.000787951660345703,0.00240660185184399
"10342","2",79354126,79354526,401,"*",3.14115183957185,0.6392970204349,4.00782282356522,-3.36852580313032,0.00078833100160936,0.00240747340691766
"24313","9",93816612,93817012,401,"*",4.33756556744772,2.84815379468154,5.05463743938252,-2.20648364470098,0.000790148008365916,0.0024127346980929
"18526","6",8180282,8180682,401,"*",6.46423026729016,5.81814319707825,6.90888555238815,-1.0907423553099,0.000790678346064786,0.00241406633048815
"19203","6",75334645,75335045,401,"*",5.65038185448376,6.10992641497763,4.97206144615954,1.13786496881809,0.00079136799226615,0.00241588398163386
"19578","6",116444142,116444542,401,"*",4.11536335006922,4.76704538050536,2.89441711492188,1.87262826558348,0.000791800885526671,0.00241691747898608
"890","1",108502173,108502573,401,"*",2.86370560468326,3.75733352435941,0.0492714061589794,3.70806211820043,0.000792024313177135,0.00241731142694454
"9772","2",28224620,28225020,401,"*",6.10860225661339,6.53711649801124,5.49630261461816,1.04081388339307,0.000792571099813409,0.00241869207681919
"19540","6",113414477,113414877,401,"*",5.29511077319081,5.81893635901425,4.464361835172,1.35457452384225,0.000792701774472316,0.00241880269861618
"9423","19",42850977,42851377,401,"*",6.21327118984676,4.75283572740087,6.92398755422932,-2.17115182682845,0.000792809503211941,0.00241884328659803
"7754","16",68563560,68563960,401,"*",3.67268028606361,4.39895184516339,2.14003027430233,2.25892157086106,0.000793158113009008,0.00241961869987362
"23308","8",126611251,126611651,401,"*",6.32124724000579,6.72019085230046,5.76794372214463,0.952247130155838,0.000793253921617901,0.00241962282164374
"16347","4",173489599,173489999,401,"*",5.30268563865025,4.42382150751379,5.84489870426058,-1.42107719674679,0.000793890195430766,0.00242127530017318
"14628","3",175413933,175414333,401,"*",4.48724759022915,5.12967920659187,3.29967882206013,1.83000038453174,0.000795075775780885,0.00242460250861942
"1414","1",178341208,178341608,401,"*",7.02818062926997,7.38105345316016,6.56004627889376,0.821007174266398,0.000795521375692512,0.00242567260561116
"1698","1",210597806,210598206,401,"*",6.27100334368634,5.47960463720776,6.77914428693186,-1.2995396497241,0.000796466833403911,0.00242826641329143
"16341","4",173318562,173318962,401,"*",4.75113378126033,5.31747473230167,3.80559830983516,1.51187642246651,0.000796922310595518,0.00242936592981254
"9392","19",37803340,37803740,401,"*",3.73869733189743,4.48887535168128,2.08579434066663,2.40308101101464,0.000797564118232604,0.00243103313334678
"5033","12",78534346,78534746,401,"*",3.6617921088848,4.4502257897907,1.78771695004773,2.66250883974297,0.0007982968872038,0.00243297716390393
"4831","12",59844424,59844824,401,"*",4.38426214999371,5.02764329774917,3.19331237494176,1.83433092280742,0.000798900338593447,0.00243452665636566
"2015","1",238581385,238581785,401,"*",5.26566071282428,5.78207432726004,4.45369438864464,1.3283799386154,0.000799470302008276,0.00243597374286238
"24280","9",88818715,88819115,401,"*",5.97264835668238,5.35578037992189,6.40337783831859,-1.04759745839669,0.000799568876940539,0.0024359843424963
"12504","20",53790934,53791334,401,"*",6.42207991988569,6.80566028563958,5.89804585878294,0.907614426856636,0.000799748704843853,0.0024362424572815
"6565","14",71372449,71372849,401,"*",5.14689574785666,4.09587340237945,5.74847243521863,-1.65259903283918,0.00080018019720474,0.00243726705488664
"5404","12",133106330,133106730,401,"*",3.19367012268084,4.04218617101484,0.867061326176818,3.17512484483802,0.000802684856319281,0.00244460531202886
"15986","4",124806421,124806821,401,"*",6.15376389638559,6.5767593280994,5.55275261933969,1.02400670875971,0.000803127210830978,0.00244566174900693
"10793","2",146979102,146979502,401,"*",4.80370866612327,3.62284145199224,5.44424975013567,-1.82140829814343,0.000803729581429584,0.00244720515367886
"12823","21",35533919,35534319,401,"*",3.58954548415658,4.32979785752792,1.98803582008585,2.34176203744207,0.000804908677425744,0.00245050400296385
"16997","5",58431738,58432138,401,"*",4.1800126738767,4.83019204755231,2.96455583290771,1.8656362146446,0.000805213845842302,0.00245114175580468
"25382","X",124485479,124485879,401,"*",3.5575292946516,1.57361532534193,4.36257150050418,-2.78895617516225,0.000806783912013549,0.00245562935956976
"13429","3",41360086,41360486,401,"*",3.2738784574025,4.06704423169288,1.36947714555525,2.69756708613764,0.000807729289120589,0.00245821474041975
"16095","4",141009923,141010323,401,"*",5.41347947134597,5.91370959070475,4.64137045958321,1.27233913112154,0.000809113455522983,0.00246213474420013
"12243","20",14508205,14508605,401,"*",4.20061860850575,4.84937872675886,2.99032215693784,1.85905656982102,0.000809420600666678,0.00246277682701955
"22718","8",81050623,81051023,401,"*",4.22839939138479,2.84502501599808,4.92143248233023,-2.07640746633215,0.000809727722586825,0.0024634186866727
"9253","19",21358757,21359157,401,"*",7.71321021877567,7.34287087219556,8.00763921943181,-0.664768347236251,0.000812126877111422,0.00247017695609593
"10306","2",73938975,73939375,401,"*",3.65374386111337,4.39522310907969,2.04599880667982,2.34922430239987,0.000812142033269829,0.00247017695609593
"9152","19",9596979,9597379,401,"*",6.88827267931948,5.87059410733858,7.4790802227621,-1.60848611542352,0.000812455302468729,0.00247083640366128
"12266","20",16661741,16662141,401,"*",6.28899765355963,4.95375461790316,6.9703791810744,-2.01662456317124,0.000813376611717574,0.00247312151758832
"17357","5",82413568,82413968,401,"*",6.60343135634819,6.97768777210904,6.09672756756426,0.880960204544782,0.00081339978082767,0.00247312151758832
"16866","5",53355926,53356326,401,"*",4.274082109766,4.92905121245319,3.04103430871233,1.88801690374086,0.000814076116648968,0.00247488414479943
"9839","2",33242856,33243256,401,"*",4.28779772969867,4.93278384909443,3.09110994918979,1.84167389990464,0.000815967093712137,0.00248033856325265
"5594","13",39530762,39531162,401,"*",4.25947259722675,4.90678292117178,3.05442337393334,1.85235954723845,0.000817091847336325,0.00248346283357467
"217","1",35935907,35936307,401,"*",5.19840327536831,5.71054277657838,4.39711463185481,1.31342814472356,0.00081863480020286,0.00248785728342585
"3151","10",112743219,112743619,401,"*",5.71084195021826,6.19237931814179,4.98291118911872,1.20946812902307,0.000819364754218484,0.00248978025433697
"13433","3",41933209,41933609,401,"*",5.86120097082118,6.29758153834785,5.23258107866713,1.06500045968073,0.000820737715706136,0.00249365642575357
"9209","19",12581155,12581555,401,"*",4.96146777224705,5.50559484108476,4.07746568066247,1.42812916042229,0.000822222979110618,0.00249787284545749
"19455","6",109029093,109029493,401,"*",4.2603484976497,4.88922139065248,3.11997961607661,1.76924177457586,0.000822454084541486,0.0024982786469364
"16905","5",55645206,55645606,401,"*",3.69390703971766,4.42372868373263,2.14414310002162,2.27958558371101,0.000829755368165336,0.00252015811132597
"5713","13",46894513,46894913,401,"*",4.87770969017592,5.42781487646402,3.97749651700919,1.45031835945483,0.00083000146385675,0.00252060669806218
"21267","7",88185674,88186074,401,"*",5.56796653660863,6.03689558173672,4.86877757079019,1.16811801094654,0.000830570921594023,0.00252203707059655
"20944","7",50908874,50909274,401,"*",4.5568461435603,5.15965874206755,3.50193118776675,1.65772755430081,0.000830823231996497,0.00252250419708691
"15101","4",15376580,15376980,401,"*",7.33828330341625,7.68123111558643,6.88751771748727,0.793713398099155,0.000831488160077813,0.00252422383367543
"21760","7",134699852,134700252,401,"*",5.73818429828971,4.95163475715578,6.24435057467706,-1.29271581752128,0.000831750263726199,0.00252472031705301
"21490","7",108323012,108323412,401,"*",5.46469987725265,5.9720257775326,4.67530544222488,1.29672033530772,0.000831959822788749,0.00252505720622709
"11253","2",180219547,180219947,401,"*",2.76439977053619,3.69244769839675,0,3.69244769839675,0.000832601150650729,0.00252670430933172
"3208","10",117980265,117980665,401,"*",6.10563441623202,5.48532685278095,6.53802493889468,-1.05269808611373,0.000833295172327658,0.00252851091380541
"23652","9",4243939,4244339,401,"*",3.57200807989308,4.35322880671563,1.74278215370105,2.61044665301458,0.000833698903854445,0.00252925693651997
"24543","9",117926227,117926627,401,"*",5.73456927396278,4.81896875649016,6.29026454910061,-1.47129579261045,0.000833738506088954,0.00252925693651997
"16420","4",185779550,185779950,401,"*",4.14061782569825,4.83346543051781,2.75802548628234,2.07543994423546,0.00083594184273987,0.0025356407630106
"21241","7",84336417,84336817,401,"*",5.06693659104716,5.61285945454935,4.1780909299175,1.43476852463185,0.000837228668225664,0.00253924337737019
"16333","4",172982165,172982565,401,"*",6.66249674137686,7.03097626923381,6.16637152255268,0.864604746681125,0.000837558932810935,0.00253994431429915
"22715","8",81029736,81030136,401,"*",6.3426511629336,6.73767137269683,5.79690881248941,0.940762560207422,0.00083838849469972,0.0025421590530573
"2006","1",238088866,238089266,401,"*",7.20828770024315,7.5321767101749,6.78997607472323,0.742200635451668,0.000839447581873563,0.00254506915105612
"370","1",58790729,58791129,401,"*",4.2809961099283,4.91281247262957,3.13054831599172,1.78226415663785,0.000839712236919363,0.00254557025573093
"16434","4",186760719,186761119,401,"*",4.2992261300401,3.14635692258769,4.93174570063183,-1.78538877804414,0.000839935860767357,0.00254594687130714
"96","1",14742177,14742577,401,"*",7.81149517100799,7.4648156216932,8.09079773638556,-0.62598211469236,0.000840057465146023,0.00254601420103887
"219","1",38444295,38444695,401,"*",3.42457572304207,1.32166843432873,4.24605030116646,-2.92438186683774,0.000840827097664241,0.0025480453015222
"25047","X",44062282,44062682,401,"*",3.18894374067611,4.02712130338166,0.952505927504659,3.074615375877,0.000842007625521509,0.00255132095284587
"9546","19",57874136,57874913,778,"*",4.30715976404505,4.96342563117554,3.06930213260414,1.8941234985714,0.000842160383407307,0.00255148200844016
"24789","X",13376817,13377217,401,"*",6.93721912753591,7.28589372254307,6.47647180646597,0.8094219160771,0.000842975444041497,0.0025536493583925
"14436","3",158127796,158128196,401,"*",4.41535419247995,5.03620800046491,3.30199019069845,1.73421780976646,0.000844523533034522,0.00255803651675681
"21535","7",112930808,112931208,401,"*",6.49416565584464,6.92412304901636,5.87889234265674,1.04523070635962,0.000845099399419823,0.00255947815270019
"21123","7",77328607,77329007,401,"*",5.9012358137394,6.35214966238699,5.24172784286083,1.11042181952616,0.000845806210810047,0.00256131598251687
"10929","2",153059673,153060073,401,"*",4.07188534405966,2.47447352103577,4.81132796306302,-2.33685444202725,0.000845918408190799,0.00256135294848883
"1517","1",185837718,185838118,401,"*",3.4341912690633,4.19930765139744,1.69959411551304,2.4997135358844,0.000846214833350738,0.00256194766234635
"1794","1",218969037,218969437,401,"*",5.8304760140757,6.27632471928539,5.18184385954034,1.09448085974505,0.000847693690281369,0.00256612166984726
"18690","6",17620961,17621361,401,"*",3.67976811140267,4.41683039996199,2.09432204148018,2.32250835848181,0.00084840571871364,0.0025679021334013
"22095","8",25380116,25380516,401,"*",4.17337017191333,2.96312219487247,4.82211692756249,-1.85899473269002,0.000848482341392436,0.0025679021334013
"16771","5",37889908,37890308,401,"*",6.84438753821956,6.38024144288169,7.19499792741185,-0.814756484530157,0.000848851943733499,0.00256871723457499
"22489","8",62121096,62121496,401,"*",5.74119201484804,4.88840287149837,6.27354566917939,-1.38514279768102,0.000850529740481758,0.0025733893774182
"5635","13",41569030,41569430,401,"*",5.19016697389986,5.69854062244903,4.39819530259789,1.30034531985115,0.000850596808970951,0.0025733893774182
"19876","6",138044446,138044846,401,"*",5.70093598800094,4.95951416841467,6.18826842049095,-1.22875425207628,0.000850940692141478,0.00257412574042231
"3369","11",13101932,13102332,401,"*",6.40846556050812,6.79094455130327,5.88649534843155,0.904449202871721,0.000852734678232224,0.00257906779614699
"16244","4",156957551,156957951,401,"*",3.70540419420816,4.42902981967555,2.18535174153809,2.24367807813746,0.000852803621892624,0.00257906779614699
"18390","5",172107584,172107984,401,"*",4.67040339228973,3.66912502080281,5.25579176523828,-1.58666674443548,0.000852876456166504,0.00257906779614699
"1003","1",115849251,115849651,401,"*",4.25280380884118,4.89394543266984,3.06981212542062,1.82413330724922,0.000857523805446372,0.00259281513223728
"697","1",90371001,90371401,401,"*",6.30537580728574,6.69641179230898,5.76725065095894,0.929161141350048,0.000860137862628981,0.00260041207235973
"2771","10",69696017,69696417,401,"*",6.10695704774599,5.49790878664553,6.5338882947866,-1.03597950814106,0.000860584544934031,0.00260125521398462
"20687","7",29063091,29063491,401,"*",5.31940264380154,5.84323381537023,4.48863942172231,1.35459439364792,0.000860619844570568,0.00260125521398462
"12507","20",53900541,53900941,401,"*",5.68606079161551,4.89381974401845,6.19454380039708,-1.30072405637863,0.000861646031117248,0.00260404963816652
"24804","X",13863341,13863741,401,"*",5.28883813256216,5.79266695553958,4.50799913723597,1.28466781830361,0.000861884754038255,0.00260446382675993
"17254","5",74564974,74565374,401,"*",4.12957065867174,4.79627301448261,2.85224539083118,1.94402762365143,0.000862226306438001,0.00260518861355459
"1748","1",215521555,215521955,401,"*",3.93670711740397,4.63122190446568,2.54706680701505,2.08415509745063,0.000863681173750612,0.00260927667729634
"7345","15",92421998,92422398,401,"*",5.32174761204811,4.55715812887322,5.81885322899192,-1.2616951001187,0.00086442860934974,0.00261122679918667
"8174","17",44972969,44973369,401,"*",4.47025489878077,3.34929425802028,5.09338424665835,-1.74408998863807,0.000866070969113126,0.00261587948883408
"10890","2",150644196,150644596,401,"*",5.88267941383787,5.13810633601276,6.37135435097875,-1.23324801496599,0.000866861294768663,0.00261765237150906
"10861","2",150272023,150272423,401,"*",4.80911416169923,3.90153547823923,5.36190531714736,-1.46036983890814,0.000866862315252628,0.00261765237150906
"3302","11",7869481,7869881,401,"*",4.18691462686154,4.82702839236086,3.00755665423913,1.81947173812173,0.000867481407425948,0.00261921307550956
"21106","7",73929208,73929608,401,"*",4.33128733340151,4.96963971030096,3.15812908222348,1.81151062807749,0.000867851214196334,0.00262002082532154
"24350","9",96832351,96832751,401,"*",3.51615912214297,1.49022641532262,4.32718095506896,-2.83695453974635,0.000868531151608546,0.00262176455097862
"8392","17",66431036,66431436,401,"*",5.51945203923395,6.03632942607658,4.70632042966641,1.33000899641018,0.00086888914429372,0.00262253615178837
"21513","7",112001121,112001521,401,"*",5.52300856278149,4.83071165790308,5.988860012947,-1.15814835504392,0.000870216230287797,0.00262623220488362
"16265","4",159390675,159391075,401,"*",5.48594934619197,4.70490401050249,5.98986285618713,-1.28495884568464,0.000870542966265611,0.00262690877887382
