"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060071","GO:0060071","Wnt signaling pathway, planar cell polarity pathway","20/4047","46/18986",0.434782608695652,2.03972883832361,3.67468534797201,0.000600687917347459,0.0070820882151207,0.00516302488927292,"81839/22943/144165/51339/23002/64750/8324/7074/84133/7474/166336/1601/84870/5879/9863/57154/8323/4300/25/2719",20
"GO:0006941","GO:0006941","striated muscle contraction","61/4047","194/18986",0.314432989690722,1.47512348462269,3.46203935018632,0.000608035063574289,0.00715541077597721,0.00521647892643658,"2475/5142/51086/3752/845/476/2702/9826/9722/55811/29119/3784/8048/10008/5318/6334/51761/5587/384/6263/7168/10052/5608/3759/406922/1837/4092/23327/6546/805/51542/27302/7852/6335/10324/1134/23704/2280/9992/9215/859/23171/6769/7134/5290/2257/1739/287/817/8654/5144/6444/147/2697/6717/10142/857/3757/6781/1756/2258",61
"GO:0006874","GO:0006874","intracellular calcium ion homeostasis","89/4047","304/18986",0.292763157894737,1.37346214870014,3.41651112169835,0.000611300352530439,0.00718051506685292,0.00523478060168853,"845/6375/356/5788/6387/64072/90550/51196/8048/7225/1813/84959/3709/490/7223/3356/84899/5587/9472/123041/6263/283652/9187/27020/57214/1003/3690/10939/406922/7040/130733/6546/63892/5581/805/3973/51542/785/79568/79054/2280/23236/5332/7052/57158/351/3708/859/1234/5745/7474/26059/27032/5291/5028/23007/79572/3064/57620/5311/287/817/2247/1909/5144/3074/2149/1729/2890/8614/1812/1906/63933/1268/2898/9474/387129/6717/858/857/6781/2185/4067/55636/56704/114/25/1756/7504",89
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","56/4047","175/18986",0.32,1.50124042500618,3.4671314821797,0.000620217755199733,0.00727179523333069,0.00530132619630786,"79577/406988/7042/11221/2625/79812/282679/1813/406911/55801/2321/675/406948/1948/26257/60485/652/7057/388364/6347/406991/6662/7040/634/6772/100423036/7857/5468/7474/6091/3592/1739/8929/27152/55294/1601/4208/4163/6678/5617/135228/5796/1021/858/857/8805/6591/23213/5828/6788/9788/4781/8573/407007/367/2719",56
"GO:0032486","GO:0032486","Rap protein signal transduction","9/4047","14/18986",0.642857142857143,3.01588478237848,3.927211633463,0.000627482392745884,0.00731639856100577,0.00533384317208333,"5906/5962/867/5908/5911/5912/9693/10769/2889",9
"GO:0034333","GO:0034333","adherens junction assembly","9/4047","14/18986",0.642857142857143,3.01588478237848,3.927211633463,0.000627482392745884,0.00731639856100577,0.00533384317208333,"7414/9231/83700/4092/10152/1499/5062/2241/80139",9
"GO:0072160","GO:0072160","nephron tubule epithelial cell differentiation","9/4047","14/18986",0.642857142857143,3.01588478237848,3.927211633463,0.000627482392745884,0.00731639856100577,0.00533384317208333,"2625/10413/7849/6772/1499/25937/8842/4208/9788",9
"GO:0051051","GO:0051051","negative regulation of transport","129/4047","467/18986",0.276231263383298,1.2959048101298,3.36986760511138,0.000635773375319364,0.00739946884339583,0.00539440354954702,"5906/845/5999/5743/406988/55691/5592/288/5728/3784/10008/8301/4544/8898/6588/1410/1813/5908/3146/2308/3356/9882/8660/29091/5587/382/3958/7057/4734/302/4947/4756/2775/3690/1636/406922/6860/23327/7040/634/10971/7447/5581/805/150684/8291/3553/406915/22925/27347/130507/91404/3685/8609/23704/5270/3667/55022/6672/51719/11142/10079/9992/5905/11252/859/9943/10550/2042/50852/5359/5028/7881/3592/9711/5530/4790/1950/817/27236/7097/9607/4131/2149/2150/8622/79772/80762/84830/1906/51715/1268/51465/9474/57120/2697/5167/4988/5071/5879/406940/387129/3624/2887/948/6717/375611/29969/857/673/3757/6469/5533/6781/2185/3084/4986/6386/1392/5569/2171/2669/284/312/100126316/301/2824/2182/2564",129
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","36/4047","101/18986",0.356435643564356,1.6721737407247,3.52529020123392,0.000641354942321914,0.00744745175080266,0.00542938432607451,"23028/115209/5565/2104/6319/83401/153/6588/3606/79602/1734/1778/3480/9658/23175/2034/94097/7840/7852/5746/79054/10891/8929/79071/56034/5618/324/154/2697/2887/948/857/64641/2171/1666/3717",36
"GO:0048485","GO:0048485","sympathetic nervous system development","12/4047","22/18986",0.545454545454545,2.55893254262417,3.80789381533843,0.000642244380843301,0.00744745175080266,0.00542938432607451,"2625/8829/8828/3642/1499/8626/8929/1909/6659/7021/10371/91584",12
"GO:0007492","GO:0007492","endoderm development","32/4047","87/18986",0.367816091954023,1.72556370690365,3.53042430273997,0.000674462467152671,0.00780677998019963,0.00569134386900055,"1301/3915/79577/22943/657/8091/652/4088/27327/4313/3281/6928/2627/3909/4087/4089/7040/57669/3685/1290/2335/55614/4627/8320/1499/1295/3693/1303/3624/3912/2131/190",32
"GO:0007200","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","46/4047","138/18986",0.333333333333333,1.56379210938143,3.45968882924539,0.000693324257661067,0.00801048409170155,0.0058398494178987,"2782/5724/1901/6401/27/1131/56288/51196/887/55107/1813/636/160851/3356/1910/5587/2359/3973/9378/6869/8527/146/23236/5332/7052/3708/3269/5745/7474/2596/185/5028/886/1909/8611/2149/147/1812/1906/2099/4988/9162/4986/9630/2776/2925",46
"GO:0002027","GO:0002027","regulation of heart rate","37/4047","105/18986",0.352380952380952,1.65315165848895,3.49307030420589,0.000697303468712296,0.00804181073098562,0.0058626873455562,"51086/3752/845/9722/5999/29119/55328/153/3784/10008/1813/5318/1910/7168/1636/3759/406922/6546/2034/805/23704/6714/5770/9992/859/23171/287/817/1909/5144/153396/1906/6717/10142/857/3757/1756",37
"GO:0014829","GO:0014829","vascular associated smooth muscle contraction","13/4047","25/18986",0.52,2.43951569063504,3.74858124127935,0.000701071605591581,0.00805597317802065,0.00587301213456105,"59/143872/490/3356/1910/406991/6546/8195/952/1909/1906/9732/80005",13
"GO:0060307","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","13/4047","25/18986",0.52,2.43951569063504,3.74858124127935,0.000701071605591581,0.00805597317802065,0.00587301213456105,"10269/2702/9722/3784/10008/406922/23704/9992/859/287/2697/10142/3757",13
"GO:0030509","GO:0030509","BMP signaling pathway","55/4047","172/18986",0.319767441860465,1.50014940725545,3.42952956669763,0.000703278571224009,0.00806671966957304,0.00588084660395369,"4774/3491/4853/64388/22943/7321/657/5654/6653/406911/23592/23111/652/2200/4091/4756/1003/50964/406991/64750/2627/4087/4092/4089/51232/27302/92/90/4036/5468/7474/11167/3516/3791/658/4086/56884/10468/285704/654/3096/222663/860/7021/653/168667/8321/57154/857/28996/23213/2131/25/8239/2719",55
"GO:0097035","GO:0097035","regulation of membrane lipid distribution","25/4047","63/18986",0.396825396825397,1.86165727307314,3.56550440636946,0.000706830124726435,0.00808277414019839,0.00589255072693338,"84879/24/356/196527/121601/51761/79895/4363/81671/5205/26154/10079/57088/57047/5359/23200/57205/7518/55754/5244/5243/286046/114786/19/286410",25
"GO:0010092","GO:0010092","specification of animal organ identity","17/4047","37/18986",0.459459459459459,2.15549723185009,3.66174218078304,0.000708501091273893,0.00808277414019839,0.00589255072693338,"7482/22943/652/8313/7849/4036/1499/7474/6092/6091/3516/2247/10252/4208/2246/2737/2131",17
"GO:0021988","GO:0021988","olfactory lobe development","17/4047","37/18986",0.459459459459459,2.15549723185009,3.66174218078304,0.000708501091273893,0.00808277414019839,0.00589255072693338,"23322/2066/8320/7474/6092/6091/9353/170825/4967/10371/389549/55636/2131/23287/9355/170302/7547",17
"GO:0140058","GO:0140058","neuron projection arborization","16/4047","34/18986",0.470588235294118,2.20770650736203,3.66846584817931,0.000730543398039189,0.00831927607497769,0.00606496673454816,"23499/84879/8829/22891/7846/23426/10642/6093/4036/7474/22871/9175/7162/10371/5764/10251",16
"GO:0099625","GO:0099625","ventricular cardiac muscle cell membrane repolarization","15/4047","31/18986",0.483870967741935,2.27002080394079,3.68333251605149,0.000739854815582402,0.00841021343232827,0.00613126241247593,"10269/3752/2702/9722/3784/10008/406922/23704/9992/859/1739/287/2697/10142/3757",15
"GO:0046847","GO:0046847","filopodium assembly","27/4047","70/18986",0.385714285714286,1.80953086942709,3.53166027856597,0.000743800271949849,0.00842486629460337,0.00614194472683399,"54874/163404/653464/26052/8829/121512/55785/221178/382/9378/140469/23613/2596/22871/2823/4651/5295/1809/57451/9750/23607/5898/8976/27067/89846/139818/10178",27
"GO:0048645","GO:0048645","animal organ formation","27/4047","70/18986",0.385714285714286,1.80953086942709,3.53166027856597,0.000743800271949849,0.00842486629460337,0.00614194472683399,"7482/22943/657/282996/652/8313/2627/7849/4036/7048/1499/7474/6092/6091/8626/3516/2247/10252/4208/2246/221496/10370/2737/6469/23213/2131/367",27
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","41/4047","120/18986",0.341666666666667,1.60288691211597,3.44824172980626,0.000758783689787123,0.00856602601467125,0.00624485380194509,"25778/2625/3688/8036/960/9702/9365/406948/10253/91612/7057/2252/27020/8826/79801/6347/6654/9378/23767/55614/55959/5770/1499/6997/7474/152831/3576/10563/2247/10252/81848/2246/3340/8817/860/2729/1490/23213/63978/2131/10251",41
"GO:0006470","GO:0006470","protein dephosphorylation","48/4047","146/18986",0.328767123287671,1.54237029966388,3.4240730180825,0.000758963679685518,0.00856602601467125,0.00624485380194509,"10076/26191/5788/5784/11221/5728/5791/5795/5800/10106/57460/5787/5801/4659/374462/1848/160760/1033/5529/85464/11072/9989/5771/5802/5500/5495/5770/7179/8897/5793/5523/5783/5530/7803/8732/5796/7957/168448/5782/5803/5533/5520/5516/54704/5789/5774/5475/4534",48
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity","29/4047","77/18986",0.376623376623377,1.76688199371669,3.50954456601978,0.000760527979872479,0.00856843512669829,0.00624661010672114,"7189/5058/2321/8600/7057/146433/2081/3553/2043/5770/5155/152110/6997/7474/6091/9175/8654/2247/2246/8817/1906/6885/7164/4217/23328/4216/2146/8754/10178",29
"GO:0060997","GO:0060997","dendritic spine morphogenesis","24/4047","60/18986",0.4,1.87655053125772,3.5394379566136,0.000783716993376539,0.00879843697165909,0.00641428738128204,"1942/26052/22891/5728/4076/8499/26037/7337/26115/10152/2043/55619/25791/7074/170506/22871/2049/10611/1501/84062/8976/27067/5789/5063",24
"GO:0070542","GO:0070542","response to fatty acid","24/4047","60/18986",0.4,1.87655053125772,3.5394379566136,0.000783716993376539,0.00879843697165909,0.00641428738128204,"257101/5724/3158/5743/3776/8644/6319/847/9971/2308/6662/3667/55022/23236/6714/5290/9076/7097/5122/1906/2309/948/6916/5165",24
"GO:0048640","GO:0048640","negative regulation of developmental growth","36/4047","102/18986",0.352941176470588,1.65577988052152,3.45638663841748,0.000790566349312677,0.00885965080157299,0.00645891384141825,"5999/3776/11221/8829/5728/7093/153/57609/8835/23111/60485/999/10743/9043/5802/57142/2660/4133/859/9686/7474/27086/6696/80014/9037/154/23286/8614/3720/1081/10370/10371/3475/6788/100126316/2258",36
"GO:0007009","GO:0007009","plasma membrane organization","55/4047","173/18986",0.317919075144509,1.49147802339848,3.37994214224294,0.000820409969502052,0.00917788436781573,0.00669091431545998,"51100/54874/6281/356/23418/7042/288/5728/26509/840/8048/79026/196527/51411/121601/64398/5104/302/79400/8826/81671/81035/5205/6711/51652/7852/8436/23671/9215/4627/11252/859/406929/25978/57088/57047/5359/27230/287/112574/7518/79628/51429/55971/858/857/8976/286046/2515/114786/9788/50807/10397/51510/367",55
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","46/4047","139/18986",0.330935251798561,1.55254180643624,3.40300484449045,0.000825300763624886,0.00921634285857862,0.00671895154670891,"64388/2625/22943/7321/79812/3087/5654/6653/406911/23592/23111/406948/10253/7057/2200/4734/4091/50964/64750/4092/51232/4036/55959/5770/5468/7474/5291/3592/9353/10563/2247/10252/81792/57556/81848/168667/8321/57154/857/28996/23213/63978/406987/25/8573/10251",46
"GO:0034394","GO:0034394","protein localization to cell surface","26/4047","67/18986",0.388059701492537,1.82053409748883,3.5018382732734,0.000831295442526499,0.0092669718663367,0.00675586139861051,"10076/54741/9860/7414/8729/627/8301/83700/382/2252/23327/150684/51542/2066/26154/859/23171/1499/1950/287/8546/57120/5796/284/23245/2824",26
"GO:0038083","GO:0038083","peptidyl-tyrosine autophosphorylation","10/4047","17/18986",0.588235294117647,2.75963313420253,3.77776999549093,0.000837867708221314,0.00928787925865552,0.00677110342661595,"3480/238/6714/1859/3791/1956/857/2185/3084/25",10
"GO:0140588","GO:0140588","chromatin looping","10/4047","17/18986",0.588235294117647,2.75963313420253,3.77776999549093,0.000837867708221314,0.00928787925865552,0.00677110342661595,"100287314/493861/197370/79677/84250/5885/286053/100270680/23137/554203",10
"GO:0034599","GO:0034599","cellular response to oxidative stress","75/4047","251/18986",0.298804780876494,1.40180567574033,3.33531777866752,0.000839028033298063,0.00928787925865552,0.00677110342661595,"65018/4921/5599/983/80312/406/847/79899/80310/472/4257/5074/2308/5587/3091/2530/7168/4363/4313/6416/388364/406991/2081/406922/388/6546/87178/7444/4929/22925/4780/6714/4151/8850/7155/2876/10550/27086/2119/10891/6649/5156/5311/23657/1909/493869/2241/5601/8737/1906/2309/2534/3066/135112/5796/4217/6648/5071/3569/358/51314/948/11179/4233/51384/2146/4482/27067/5828/55074/1612/2176/9314/79109/25",75
"GO:0045444","GO:0045444","fat cell differentiation","75/4047","251/18986",0.298804780876494,1.40180567574033,3.33531777866752,0.000839028033298063,0.00928787925865552,0.00677110342661595,"84230/5743/11221/84159/64318/6934/153/406/10413/7704/81029/1389/11197/8091/114882/374462/144404/84935/2308/3356/115825/688/60485/4329/4091/4088/79068/406991/8313/9658/7040/28951/2355/406915/4929/2487/1385/23236/8195/182/4151/2033/5468/406929/2876/7474/25937/79718/59343/10891/5156/166379/7204/54463/114899/25836/51752/154/3400/221395/266977/7021/26268/5167/6648/10124/3569/222236/64641/6591/6788/23414/8840/9314/22954",75
"GO:0021536","GO:0021536","diencephalon development","30/4047","81/18986",0.37037037037037,1.73754678820159,3.4622217794244,0.000858027911077949,0.00948165686405476,0.00691237229665401,"4808/9095/8829/657/1813/652/8854/999/8648/4929/8828/1385/1499/7474/5449/3516/5308/2247/9037/5122/5454/4967/9723/26047/6469/1392/139411/170302/190/6658",30
"GO:0050982","GO:0050982","detection of mechanical stimulus","23/4047","57/18986",0.403508771929825,1.89301150083016,3.51432388020328,0.000866941621146067,0.00956349687466001,0.00697203577426943,"1301/3776/6387/3784/8048/374462/3356/114780/63895/1000/7852/6335/5270/117532/8195/859/1499/55584/5311/84059/2534/5747/117531",23
"GO:0071675","GO:0071675","regulation of mononuclear cell migration","48/4047","147/18986",0.326530612244898,1.53187798470018,3.3694025340371,0.000897354982196846,0.00988181015985173,0.00720409436548017,"11240/1435/6375/27/6387/5795/8772/80310/83700/22914/196527/3146/23143/3958/7057/1588/102/146433/6347/3690/7040/6868/57142/406915/27347/2660/6364/23236/351/9943/7474/257144/3592/9353/10563/4739/84830/9750/653/5054/8976/2185/4067/5747/81704/25/158747/4478",48
"GO:0010508","GO:0010508","positive regulation of autophagy","53/4047","166/18986",0.319277108433735,1.49784906862439,3.35315070373285,0.000904493686908259,0.0099271115708338,0.00723712026198344,"55187/23352/65018/51100/51375/25782/5305/51322/219771/9531/53840/85363/7405/29110/53373/3146/2308/5587/3091/6093/220441/79156/285180/55054/23677/79443/2932/5291/3064/3791/112574/10769/154/23367/6885/2309/27244/7957/5071/10392/665/9821/8767/92140/64798/3456/1612/10558/401548/22954/207063/10075/7319",53
"GO:0032570","GO:0032570","response to progesterone","19/4047","44/18986",0.431818181818182,2.02582159624413,3.54565437755137,0.000904598847224017,0.0099271115708338,0.00723712026198344,"7042/10413/730249/5732/7337/7057/11057/3480/7040/8648/51542/6869/6714/952/2560/7097/55809/857/10499",19
"GO:0050655","GO:0050655","dermatan sulfate proteoglycan metabolic process","8/4047","12/18986",0.666666666666667,3.12758421876287,3.83715263073004,0.000910595486383607,0.00997566005204011,0.00727251335639158,"113189/92126/3074/29940/10090/55501/55790/3423",8
"GO:0045926","GO:0045926","negative regulation of growth","70/4047","232/18986",0.301724137931034,1.4155014783194,3.31421553904539,0.000917855517659724,0.0100378578422683,0.00731785714896401,"2023/54879/5999/3776/7042/11221/2786/8829/5728/7093/153/56981/5795/1410/57609/8835/23111/60485/3091/2100/4088/23251/400410/4502/999/10743/51379/9043/4089/5802/7040/57142/87178/27302/2487/2660/4133/5270/23677/859/9686/7474/27086/131566/604/9353/6696/80014/9037/1601/154/23286/8614/92304/3720/1081/2697/5167/10370/340152/3624/10371/3475/734/6788/6595/100126316/2719/2273/2258",70
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","96/4047","336/18986",0.285714285714286,1.34039323661266,3.27659136410785,0.000932740239497746,0.0101830831998868,0.00742373017866401,"2475/8289/7412/10451/79679/6375/7292/27/5788/3142/11221/3707/57829/2625/7189/8772/3606/7704/160365/22914/4254/3479/6541/3146/8600/1948/8660/29117/865/6347/406991/970/7040/9655/6869/8440/3552/3553/55183/1803/57181/940/29851/3485/3635/6714/4773/5105/861/2033/7048/4292/55193/64332/11148/56941/4690/3592/5290/86/604/4976/7468/683/952/399/5530/3558/59067/5618/3575/8546/4208/81545/9308/6659/2309/2534/57492/3569/2737/7784/857/6469/5591/4067/8767/51571/81704/6595/3717/80380/6461/301/25/30011",96
