"seqnames","start","end","width","strand","Conc","Conc_TEAD1","Conc_TESmut","Fold","p.value","FDR"
"11",112518362,112518762,401,"*",6.19039335927003,6.65906491578138,5.49178285003655,1.10109100799358,6.5208295604978e-06,0.000101353788707307
"13",106100584,106100984,401,"*",5.86249892054479,6.36976877819271,5.0732421560785,1.1893844906415,6.56942263733676e-06,0.000102033463555869
"7",151592849,151593249,401,"*",6.14197879347396,6.60979914007609,5.4452781725651,1.09493150754144,6.57185711630307e-06,0.000102033463555869
"17",38958806,38959206,401,"*",6.34151098936321,6.82621839092267,5.60622266111222,1.12734521937654,6.57437328600473e-06,0.000102033463555869
"7",77141905,77142305,401,"*",6.66148662942381,7.15769674723621,5.89904208835375,1.15482480939674,6.57543548621015e-06,0.000102033463555869
"10",95129640,95130040,401,"*",5.35588986212752,3.79086334464103,6.08883498675764,-1.79357867033993,6.57963850678564e-06,0.000102056476400622
"9",77025134,77025534,401,"*",6.76652081335066,7.18156245512622,6.18155002760038,0.941124653012112,6.62918266809313e-06,0.000102782464003935
"20",33156128,33156528,401,"*",3.42305673783089,4.26595378620309,1.14623383476921,2.21499177298004,6.6400754205694e-06,0.000102908826871204
"13",41215971,41216371,401,"*",5.9398670230911,6.45406809234638,5.13344194030038,1.16665381570875,6.66016535504961e-06,0.000103177565766646
"3",80190060,80190460,401,"*",5.83627431862012,4.6237704222971,6.48564233994708,-1.49347009652595,6.69408247534906e-06,0.000103660201633336
"2",144707946,144708346,401,"*",5.27372304919186,5.90925292666595,4.11042856147875,1.46704404062681,6.7020354027725e-06,0.000103728124671384
"17",52233112,52233512,401,"*",7.47494576373532,7.93190130767782,6.80230631024482,1.03869729929802,6.70399782330177e-06,0.000103728124671384
"8",133851160,133851560,401,"*",5.74486329125526,6.28668034627797,4.86705908359465,1.27148613181078,6.71744655414653e-06,0.000103893368573014
"2",203061376,203061776,401,"*",4.33933359749065,5.04617203360115,2.89623561123956,1.73006869851719,6.72257785692747e-06,0.000103929890304811
"1",23100118,23100518,401,"*",6.75058517029267,7.22478506411704,6.03948090699822,1.08205478706758,6.7419659200299e-06,0.000104186698222999
"2",234981297,234981697,401,"*",9.08717812206277,9.50135768337616,8.50392996819922,0.937054968074003,6.74697865497348e-06,0.000104188446592962
"13",20351222,20351622,401,"*",6.67651580480839,7.12090780150085,6.03098933562614,1.02676806265764,6.74763266493158e-06,0.000104188446592962
"12",49222598,49222998,401,"*",4.88567003812838,5.50725551841854,3.76986909501804,1.51326773545991,6.75852938263342e-06,0.000104313772507523
"5",20276384,20276784,401,"*",7.10007028956304,6.44257182185053,7.55005247030042,-0.995945707154257,6.77423809636036e-06,0.000104513235038461
"5",88606156,88606556,401,"*",4.21417139387469,4.94324956091398,2.66801188445193,1.81172074609445,6.79128510180413e-06,0.000104733172340646
"17",13520812,13521212,401,"*",5.90684438816068,6.39530353080369,5.16277850676676,1.11540647288487,6.79882980567849e-06,0.000104806447468719
"6",141105505,141105905,401,"*",7.72991388677133,7.15212725785783,8.14135002099038,-0.904407147476064,6.81264025183418e-06,0.000104976211453417
"8",40054834,40055234,401,"*",6.3290662467313,5.39541335925129,6.89121722719211,-1.2808204942395,6.82025326884201e-06,0.000105050378858876
"6",150761790,150762190,401,"*",6.19612079700081,6.6788935173494,5.46532919610683,1.1308817966947,6.87347297500281e-06,0.00010579402556347
"8",106924710,106925110,401,"*",5.01887561666216,5.64398784016275,3.89125274405648,1.49246613709371,6.87417271191442e-06,0.00010579402556347
"5",74493290,74493690,401,"*",4.30111382106384,5.01894493944633,2.80819256696955,1.78163977035201,6.88578454237692e-06,0.000105929283236787
"6",127342292,127342692,401,"*",7.35760776647451,7.79824272795348,6.72004616680751,1.01547219066165,6.92508700677414e-06,0.000106490241631628
"1",95035578,95035978,401,"*",5.62500249689099,6.20397504957271,4.6428245525876,1.3033266578237,6.93827553480581e-06,0.000106649338935456
"6",903677,904077,401,"*",3.51967783100029,4.36368617354079,1.23315911688535,2.21193572780676,6.94502026554399e-06,0.000106667726414148
"21",34262266,34262666,401,"*",5.64061059591039,4.14613825154962,6.35877656440837,-1.71987876833688,6.94515752857772e-06,0.000106667726414148
"20",34271936,34272336,401,"*",5.98808277526954,6.46430176883898,5.27237630298128,1.10889637256459,6.95509971625084e-06,0.000106776717043146
"2",31384584,31384984,401,"*",6.47712390397833,6.94417061806307,5.78215594248183,1.08037004428091,7.02369314082368e-06,0.000107785681119364
"2",188314673,188315073,401,"*",4.26903215806743,5.0025949381301,2.70096436828766,1.79199934401865,7.08592278676251e-06,0.000108696201505362
"6",77292789,77293189,401,"*",7.26376014580115,7.74923720860956,6.52667732834285,1.10709142921,7.09107777546299e-06,0.000108730825179055
"2",101533605,101534005,401,"*",5.73509056579419,4.56161630602534,6.37353295849265,-1.53506996434081,7.10488659550858e-06,0.00010889805962013
"5",123658936,123659336,401,"*",5.80769408412303,4.53357513894566,6.47356198117197,-1.54128115752371,7.11707368396346e-06,0.000109040311023272
"X",1887627,1888027,401,"*",3.30625563179455,4.21144744085214,0.331500270984262,2.44035443847964,7.12138073418263e-06,0.000109061765929496
"22",20569098,20569498,401,"*",6.69673775820026,7.14910329526511,6.03409047420634,1.04509040207776,7.12822601472195e-06,0.000109122059689263
"4",102620641,102621041,401,"*",5.67628549409244,6.19406465202774,4.86088430078923,1.18882833034987,7.14128217917986e-06,0.000109277344471863
"10",103859876,103860276,401,"*",3.7702888452121,4.56506510951741,1.85539628414923,2.01759397400283,7.14512051712202e-06,0.000109291507102705
"6",151060117,151060517,401,"*",7.04136220166118,7.41780942257382,6.53061509926365,0.860369967573929,7.16556644154944e-06,0.000109559583721832
"6",90938082,90938482,401,"*",4.6969766846782,5.36307481895216,3.42197397319293,1.59159019467274,7.18314556004616e-06,0.000109783627111402
"14",22982538,22982938,401,"*",5.83974940271851,6.39060025440004,4.93749659427172,1.32506977623911,7.21596276812793e-06,0.000110180192390095
"2",19664595,19664995,401,"*",5.57983279014443,4.23530145449101,6.26350060234056,-1.65071742620924,7.21708854772586e-06,0.000110180192390095
"4",38259836,38260236,401,"*",5.17169269028733,3.16252254463935,5.98035288789135,-2.02180583209243,7.21790231856433e-06,0.000110180192390095
"4",5638321,5638721,401,"*",6.27595694702975,6.77674002961537,5.50251136164846,1.17022007345821,7.23683213508461e-06,0.000110424228767999
"2",43074998,43075398,401,"*",7.69769414572583,8.10153985194246,7.13485808811082,0.922848805334525,7.26107933566242e-06,0.000110749169818451
"11",105244436,105244836,401,"*",4.31942233771518,5.04787719568332,2.77627632530837,1.76240180933321,7.27486390212062e-06,0.000110914330951429
"1",53871149,53871549,401,"*",4.57184582910898,5.28563550846041,3.09748695849839,1.73512506752062,7.29552095069309e-06,0.000111184094878536
"7",55574119,55574519,401,"*",6.19172299113092,4.99346536684402,6.83714678902074,-1.52182698669617,7.34437082398248e-06,0.000111883125329536
"4",561425,561825,401,"*",5.61189891266837,4.14613825154962,6.32379498671808,-1.70501437315783,7.37042569199704e-06,0.00011223447337233
"7",126426610,126427010,401,"*",4.29783104335951,4.98862809702155,2.92384933557217,1.71115134603482,7.38901992024131e-06,0.000112429507407949
"8",133919677,133920077,401,"*",5.55974197307542,4.06372474969708,6.27824101603348,-1.73566346015454,7.38922644034013e-06,0.000112429507407949
"6",11616274,11616674,401,"*",5.41929072937533,5.95675312820122,4.5530716879814,1.26328908277138,7.443314295546e-06,0.000113206564930353
"8",61803946,61804346,401,"*",6.44234891238189,6.98670059145191,5.55774222648537,1.26543448532069,7.46518507991136e-06,0.000113493196670727
"6",16345560,16345960,401,"*",5.49689024062021,4.05109934479027,6.20433475670099,-1.6338107320766,7.48499019135039e-06,0.00011374820452396
"9",68462144,68462544,401,"*",5.01562513459645,5.6706572475278,3.78234409223243,1.57853494949328,7.54575707766231e-06,0.000114625243445736
"11",117011174,117011574,401,"*",5.73849285980687,6.26721970177592,4.89513408482496,1.24263010477025,7.55394173408376e-06,0.000114703135493548
"2",69358774,69359174,401,"*",6.29015888347143,6.75813462905045,5.59310986129564,1.04721210473654,7.60086744236425e-06,0.000115368991628216
"5",83512358,83512758,401,"*",3.99220265791675,4.77731493465708,2.13898078091796,1.89552926313252,7.61063935257251e-06,0.000115470602162504
"13",97282667,97283067,401,"*",6.11751412863323,6.57799785043808,5.43712489224913,1.05583766752175,7.73247442374129e-06,0.000117271694766854
"12",109961514,109961914,401,"*",4.96516201834596,5.59886888327836,3.80819256696955,1.47625945211091,7.73962371387789e-06,0.000117332695502389
"11",7969773,7970173,401,"*",3.96201086004067,4.72559770939643,2.23603394498644,1.91046415963651,7.74936409388458e-06,0.000117432912022069
"16",83926668,83927068,401,"*",5.6288785852694,6.22384132730215,4.59845510216812,1.34275912967717,7.7739100456028e-06,0.000117757318861955
"7",43501905,43502305,401,"*",5.33885451275466,5.92457237075806,4.33658606509349,1.43021505749378,7.77908196248243e-06,0.000117788109085675
"17",44822673,44823073,401,"*",3.53742478611302,4.345894055482,1.52960016102995,2.11392317247325,7.78266538990707e-06,0.000117794831825213
"X",666709,667109,401,"*",3.90918886521594,4.670969791643,2.19331237494176,1.91334095127053,7.80145507537757e-06,0.000118031611243243
"6",158069853,158070253,401,"*",7.28622092108134,7.65004833077964,6.79852813427999,0.795642680854666,7.83005265182173e-06,0.000118416527831118
"7",101685,102085,401,"*",5.94005531353672,6.42872227766295,5.19550097975089,1.1521240220023,7.87237680829343e-06,0.000119008642314254
"11",91921994,91922394,401,"*",5.34862132039551,2.95766047548798,6.20408853915757,-2.20563140376345,7.88981294456419e-06,0.000119224193110348
"12",95649372,95649772,401,"*",6.79550078084364,7.24901829606543,6.13035518913485,1.03430301166305,7.91186292252673e-06,0.000119509262768166
"6",51292629,51293029,401,"*",5.67716959732453,6.22493187309051,4.78333951949439,1.23790513294325,7.94485642816467e-06,0.000119919129896082
"15",57784020,57784420,401,"*",7.31259580246424,7.79642149384375,6.57935929579675,1.12374646821336,7.94538943316168e-06,0.000119919129896082
"2",233413538,233413938,401,"*",7.15303961891054,7.66035338989152,6.36367498147052,1.17894282786911,7.99069220782383e-06,0.000120554387748194
"8",97918316,97918716,401,"*",6.38103061668615,6.84926000805561,5.68341266446761,1.11815728557721,7.99966900889206e-06,0.000120641310644148
"10",17113363,17113763,401,"*",4.36339980363094,5.17064543840906,2.36416458287012,2.01461224366926,8.0470699031763e-06,0.00012130739647934
"13",106104237,106104637,401,"*",7.70265305576113,8.05947592241919,7.22751386623706,0.804010628983743,8.05194020338288e-06,0.000121332067618927
"5",72121688,72122088,401,"*",5.0732521503224,5.68188706399127,3.99981111440514,1.41334446589241,8.0573828140831e-06,0.000121365339448901
"1",246947229,246947629,401,"*",6.0607129830066,4.92684113823311,6.68767432259899,-1.43556311896345,8.09876600065453e-06,0.000121939726769887
"9",106892663,106893063,401,"*",7.53433866310357,7.87839385237582,7.08165138873196,0.764622344380643,8.15052589314271e-06,0.000122636269480696
"14",94373686,94374086,401,"*",5.8826381938673,6.37416419072363,5.13134012088927,1.14853083005818,8.1515646194093e-06,0.000122636269480696
"1",21303303,21303703,401,"*",5.52586097495864,6.09201474082039,4.58085918621493,1.28896162819833,8.16305559501925e-06,0.000122759923439165
"13",30743611,30744011,401,"*",6.7575006394853,7.18863406652405,6.13979731468936,0.981666924687429,8.17157969182396e-06,0.000122838878852935
"1",111045227,111045627,401,"*",4.93412160617443,5.5881434837514,3.70457433162805,1.54559809024177,8.19957144309262e-06,0.000123161764502958
"9",4225490,4225890,401,"*",6.04034444977763,6.57546873510606,5.18029327886599,1.26668081495454,8.19962388338236e-06,0.000123161764502958
"8",66555717,66556117,401,"*",6.972137220861,7.35380132083696,6.45169110960468,0.870095945123296,8.2223825908072e-06,0.000123454188551291
"4",7861393,7861793,401,"*",8.26172756296558,8.6128002798137,7.79676787303096,0.781160082001284,8.28475743620938e-06,0.000124340953505605
"2",95043368,95043768,401,"*",5.52997924097887,4.03185362597603,6.24893215222404,-1.78770889793629,8.28894103563856e-06,0.000124354001038862
"10",74086346,74086746,401,"*",4.41844772261528,5.11234044329883,3.03144216379634,1.70171582191349,8.29512716134745e-06,0.0001243970688333
"2",48849627,48850027,401,"*",5.99194749485038,6.51808289584503,5.15527498332071,1.23469921346479,8.32370407358667e-06,0.000124775749318836
"5",86979775,86980175,401,"*",5.02833140791638,5.63113453432231,3.97344633800842,1.417921177376,8.33208104510235e-06,0.000124851442848756
"6",52543660,52544060,401,"*",4.78022507227803,5.46198762968073,3.44343922438698,1.62201016477817,8.35226747020462e-06,0.000125095187540642
"1",183071194,183071594,401,"*",5.95164706667197,6.45313774972059,5.17648857556872,1.11940916061315,8.35501559065186e-06,0.000125095187540642
"17",80504952,80505352,401,"*",4.86570340991065,5.5088441383233,3.67561065859005,1.5310902581092,8.37274582354331e-06,0.000125310648601982
"13",109381861,109382261,401,"*",6.34060125815223,6.79363930866691,5.67649625488289,1.0248118540582,8.42293759000276e-06,0.000125988933167181
"19",22634062,22634462,401,"*",5.32028429358694,1.76246533545007,6.25769193080827,-2.51722777293588,8.42478167736621e-06,0.000125988933167181
"11",113668879,113669279,401,"*",6.727190584866,5.7508131088455,7.30419216803883,-1.2872630978816,8.44164797908583e-06,0.000126190866065052
"17",69733678,69734078,401,"*",6.44156774180181,5.49130660783181,7.00956211051879,-1.30166493041651,8.4885015378289e-06,0.000126840727280318
"17",71412803,71413203,401,"*",5.30763438042131,5.90804947963718,4.26025798186018,1.41994454530171,8.52911388971061e-06,0.00012739684803178
"6",130588094,130588494,401,"*",4.12648831859917,4.88900981856966,2.40647992042695,1.81683877884918,8.55287591197746e-06,0.000127700937959931
"20",47274472,47274872,401,"*",5.77125933802281,6.32283891078488,4.86700943161562,1.24634960548579,8.55897501658862e-06,0.000127741170086484
"17",16593433,16593833,401,"*",5.41756125420703,3.70276192722286,6.1791487061922,-1.83420029894644,8.57739154682058e-06,0.000127965132496324
"19",39996793,39997193,401,"*",5.78188843766121,4.57154932479589,6.43066031555567,-1.51183138549645,8.60009977285089e-06,0.00012825291875085
"7",130960411,130960811,401,"*",5.77055557930584,6.30933177475778,4.90085476794845,1.26680079832095,8.61077697027924e-06,0.000128361129400813
"8",25328378,25328778,401,"*",6.70207086147866,7.20367711975185,5.92663232139998,1.18055346818102,8.65356988216152e-06,0.000128947813958929
"2",70371806,70372206,401,"*",4.73425379664801,5.37643182153011,3.54758627964493,1.58271023662568,8.6913361731041e-06,0.000129459160202874
"17",46727591,46727991,401,"*",7.04564030730377,7.50763872518842,6.36190531714736,1.03816239383707,8.69791310014097e-06,0.000129502636111963
"2",172655123,172655523,401,"*",7.38852477686399,6.83063515705623,7.78983290766147,-0.893299847135871,8.70400712682711e-06,0.000129502636111963
"2",177172246,177172646,401,"*",5.05375450996651,5.69242681092686,3.87947273262274,1.5136316046446,8.70460937273448e-06,0.000129502636111963
"7",46908984,46909384,401,"*",5.76618688040851,6.29968478099239,4.91040470281708,1.23450824149526,8.73506080996883e-06,0.000129904168311867
"3",177835001,177835401,401,"*",5.66725640518558,4.51626741865929,6.29923006897924,-1.60008989791835,8.74152601569703e-06,0.00012993746434884
"4",168604554,168604954,401,"*",7.57932882946065,7.90420422725906,7.15936573885431,0.741256309598404,8.74422583302203e-06,0.00012993746434884
"5",53508130,53508530,401,"*",5.37075576218137,1.67380496367297,6.31403250137938,-2.51799830582594,8.79084967183097e-06,0.000130578571075523
"8",120000141,120000541,401,"*",6.34676037537563,6.78845378057278,5.70696142890427,1.02869796911799,8.86085937145359e-06,0.000131566404620621
"11",112499284,112499684,401,"*",5.54775808166061,4.1086159831497,6.25370366768733,-1.59073521441373,8.88552062818398e-06,0.000131880387456523
"9",4262639,4263039,401,"*",6.73257538941503,7.15927959294547,6.12399257052715,0.964996277599408,8.96232836133314e-06,0.000132967782698925
"15",80106096,80106496,401,"*",5.1275425854294,5.72221089784174,4.09802711208622,1.38704687270356,8.98420401003375e-06,0.000133237004577106
"1",186152402,186152802,401,"*",5.54034989937436,6.08009688750263,4.66806887983655,1.24425501460681,8.98757651940658e-06,0.000133237004577106
"5",169762832,169763232,401,"*",6.20551923319977,6.66890537137736,5.51870904044226,1.08995972700234,9.05841157059458e-06,0.00013423406814387
"22",19554756,19555156,401,"*",6.01494921431044,4.95087992278825,6.62065108881139,-1.38387597078747,9.06224702616761e-06,0.000134237888144033
"15",66071611,66072011,401,"*",5.69886718537739,6.25103949511627,4.79299006569604,1.30695396597612,9.0933798856592e-06,0.000134645898456914
"1",118788368,118788768,401,"*",6.30743916208701,5.43547972028353,6.84706528821416,-1.21387532050405,9.11715258334492e-06,0.000134944647763189
